shopping_id,cnpj,loja_nome,segmento,status_atual,last_time,data_inativacao,cupons,clientes,valor_total,shopping_sigla,participou,inativada_na_promo
2,28111855000109,L'Oréal Kerastase,Beleza e Bem-estar,ATIVO,2026-03-23 08:12:06,,0,0,0.0,BS,False,False
2,25291503000194,Las Leñas,Gastronomia,ATIVO,2026-04-27 13:31:16,,0,0,0.0,BS,False,False
2,45021942000194,Lavi Sunglasses,Ótica,ATIVO,2024-12-11 21:24:20,,0,0,0.0,BS,False,False
2,02455036009303,Motorola,Telefonia,ATIVO,2026-03-20 14:17:55,,0,0,0.0,BS,False,False
2,05337063000151,New Era,Moda,ATIVO,2025-04-01 05:23:44,,0,0,0.0,BS,False,False
2,61793720000146,Oculum,Calçados,INATIVO,2026-03-20 08:15:37,,0,0,0.0,BS,False,True
2,46424765000150,Ojo by mr.ray,Ótica,ATIVO,2026-03-20 08:16:03,,0,0,0.0,BS,False,False
2,92665611000177,PANVEL,Farmácias,INATIVO,2026-03-20 08:20:00,,0,0,0.0,BS,False,True
2,07082391000694,PRATA FINA,Joalheria,INATIVO,2026-03-20 08:34:46,,0,0,0.0,BS,False,True
2,33962799000156,Padrão,Calçados,INATIVO,2026-03-20 08:17:35,,0,0,0.0,BS,False,True
2,55648279000106,Simmons,Casa e Decoração,ATIVO,2026-03-23 08:09:33,,0,0,0.0,BS,False,False
2,51149681000195,Smart Case,Eletrônicos,ATIVO,2026-02-10 07:37:42,,0,0,0.0,BS,False,False
2,08613254000944,Tania Bulhões,Presentes e Acessórios,ATIVO,2026-03-27 14:10:10,,0,0,0.0,BS,False,False
2,27883976000106,Tommy Hilfiger,Moda,ATIVO,2026-03-20 14:19:02,,0,0,0.0,BS,False,False
2,74465853000135,Unique,Beleza e Bem-estar,ATIVO,2026-04-27 13:10:01,,0,0,0.0,BS,False,False
2,48946499000150,Wow Park,Lazer,ATIVO,2026-03-23 08:07:23,,0,0,0.0,BS,False,False
3,92754738003420,Renner,Moda,ATIVO,2024-12-11 21:24:21,,635,455,179166.16,NK,True,False
3,43470566006554,Shoulder,Moda Feminina,ATIVO,2026-02-18 06:57:13,,89,74,113382.19,NK,True,False
3,06347409008905,Centauro,Esportes,ATIVO,2026-03-24 12:41:30,,249,206,96469.24,NK,True,False
3,84453844011384,Vivara,Joalheria,ATIVO,2024-12-11 21:24:21,,45,43,91087.0,NK,True,False
3,33200056008123,Riachuelo,Moda,ATIVO,2024-12-11 21:24:21,,334,273,84521.18,NK,True,False
3,79379491001155,Havan,Casa e Decoração,ATIVO,2025-03-11 05:36:57,,351,276,83798.19,NK,True,False
3,37749600000167,Óticas Carol,Ótica,ATIVO,2026-03-20 14:29:31,,40,39,73383.59,NK,True,False
3,06062545000109,Joalheria Baier,Joalheria,ATIVO,2026-03-24 12:41:17,,7,7,59096.2,NK,True,False
3,47100110025698,Brooksfield,Moda,ATIVO,2024-12-11 21:24:22,,41,35,58368.93,NK,True,False
3,11170508000154,Cia do Homem,Moda,ATIVO,2024-12-11 21:24:21,,61,53,49212.21,NK,True,False
3,20702154007811,Lindt,Gastronomia,ATIVO,2026-03-20 14:29:31,,230,179,45713.02,NK,True,False
3,05570154001457,Adidas,Esportes,ATIVO,2026-04-27 08:52:41,,70,61,45140.68,NK,True,False
3,58393035000118,Luz da Lua,Calçados,ATIVO,2025-05-05 13:35:20,,47,43,44023.9,NK,True,False
3,11278233000177,Cacau Show,Gastronomia,ATIVO,2025-07-18 11:26:20,,293,223,43820.87,NK,True,False
3,83729004016560,Damyller,Moda,ATIVO,2026-02-18 11:19:00,,59,52,42031.3,NK,True,False
3,21366750000151,Track & Field,Moda,ATIVO,2024-12-11 21:24:21,,76,61,39726.46,NK,True,False
3,49669856005374,Le Lis,Moda,ATIVO,2026-02-18 06:57:07,,32,25,38178.26,NK,True,False
3,58480703000144,Arezzo,Calçados,ATIVO,2025-11-17 13:03:18,,74,60,37873.99,NK,True,False
3,43451685000103,Idéli.Oui,Beleza e Bem-estar,ATIVO,2026-03-24 12:44:07,,77,68,36424.85,NK,True,False
3,00776574158612,LOJAS AMERICANAS,Eletrodomésticos,ATIVO,2026-03-24 12:45:19,,577,343,36342.52,NK,True,False
3,79065181002642,Livrarias Catarinense,Livrarias,ATIVO,2024-12-11 21:24:21,,361,277,35587.82,NK,True,False
3,43283811014100,Kalunga,Papelaria,ATIVO,2024-12-11 21:24:21,,343,265,35550.44,NK,True,False
3,02455036003887,Samsung,Eletrônicos,ATIVO,2024-12-11 21:24:21,,8,7,35274.0,NK,True,False
3,58731662011407,Ri Happy,Infantil,ATIVO,2025-06-06 08:49:53,,168,140,34832.44,NK,True,False
3,92665611024351,Panvel Farmácias,Farmácias,ATIVO,2024-12-11 21:24:21,,255,177,34503.54,NK,True,False
3,13783221018768,Madero,Gastronomia,ATIVO,2024-12-11 21:24:21,,193,136,33021.21,NK,True,False
3,13393158003802,Me.Linda,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:22,,242,204,31480.28,NK,True,False
3,45459036000176,Avatim,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:22,,172,156,29741.5,NK,True,False
3,78876950000848,Hering Store,Moda,ATIVO,2024-12-11 21:24:21,,89,81,26786.7,NK,True,False
3,50748085000169,Swarovski,Joalheria,ATIVO,2024-12-11 21:24:21,,15,15,25940.0,NK,True,False
3,55221606000149,Hope,Moda,ATIVO,2025-06-24 05:32:58,,63,53,24744.86,NK,True,False
3,03002339004021,Camicado,Casa e Decoração,ATIVO,2025-09-18 14:11:35,,86,71,24443.19,NK,True,False
3,21660656000372,Kopenhagen,Gastronomia,ATIVO,2026-03-23 08:05:06,,268,166,23997.22,NK,True,False
3,04657129000802,JCanedo,Moda,ATIVO,2024-12-11 21:24:21,,29,27,23827.07,NK,True,False
3,53966834001607,TNG,Moda,ATIVO,2024-12-11 21:24:21,,41,35,23801.28,NK,True,False
3,33200056060982,Carter's,Infantil,ATIVO,2026-02-18 06:56:54,,85,77,22959.55,NK,True,False
3,15048754007363,Studio Z,Calçados,ATIVO,2024-12-11 21:24:21,,127,112,22665.84,NK,True,False
3,17574231010417,Youcom,Moda,ATIVO,2024-12-11 21:24:21,,70,60,21722.53,NK,True,False
3,17261661017572,Outback Steakhouse,Gastronomia,ATIVO,2024-12-12 07:34:34,,91,68,21450.85,NK,True,False
3,53153938014400,Cobasi,Pets,ATIVO,2025-03-10 08:04:58,,132,102,20610.43,NK,True,False
3,53994421000141,Bagaggio,Presentes e Acessórios,ATIVO,2025-11-11 12:02:55,,27,23,19910.71,NK,True,False
3,55582739000140,Sinhá Benta Gourmet,Gastronomia,ATIVO,2025-06-02 06:03:11,,248,131,19684.63,NK,True,False
3,09611669031235,Farm,Moda Feminina,ATIVO,2026-03-20 14:29:31,,40,35,19644.55,NK,True,False
3,13257648014301,GrandVision,Ótica,ATIVO,2026-03-24 12:55:04,,10,5,17663.8,NK,True,False
3,02558157043643,Vivo,Telefonia,ATIVO,2024-12-11 21:24:21,,4,3,17506.6,NK,True,False
3,84453844045793,Life by Vivara,Joalheria,ATIVO,2026-04-02 11:48:29,,32,29,16562.05,NK,True,False
3,48845348000106,Game Mania,Eletrônicos,ATIVO,2025-10-08 11:12:37,,6,6,16471.58,NK,True,False
3,47883510000118,Bottero,Calçados,ATIVO,2025-10-16 08:22:48,,26,26,16009.33,NK,True,False
3,31729984000170,Tommy Hilfiger,Moda,ATIVO,2026-02-18 06:57:29,,25,24,15343.05,NK,True,False
3,07863967000146,Pratafina,Presentes e Acessórios,ATIVO,2025-01-08 12:50:07,,79,74,13779.0,NK,True,False
3,53262111000132,Kings Sneakers,Calçados,ATIVO,2026-03-03 13:36:32,,17,16,13514.36,NK,True,False
3,05569332000105,Sandra Duwe,Joalheria,ATIVO,2024-12-11 21:24:21,,6,6,13315.0,NK,True,False
3,25332645000152,Aramis,Moda,ATIVO,2024-12-11 21:24:21,,14,12,13218.01,NK,True,False
3,49961545006194,Paquetá,Esportes,ATIVO,2026-03-24 12:47:40,,38,31,12775.44,NK,True,False
3,44807560000128,Lupo,Moda,ATIVO,2025-09-22 13:35:17,,59,53,12575.3,NK,True,False
3,42591651138099,McDonald's,Gastronomia,ATIVO,2024-12-11 21:24:21,,255,156,12296.81,NK,True,False
3,13566271007910,Intimissimi,Moda Feminina,ATIVO,2026-02-18 06:26:34,,18,17,11808.1,NK,True,False
3,56951555000173,Gondolier,Gastronomia,ATIVO,2024-12-11 21:24:22,,159,123,11611.56,NK,True,False
3,06231487000108,Ótica Chroma,Ótica,ATIVO,2024-12-13 14:12:16,,5,4,11368.25,NK,True,False
3,35303139003619,LIVE!,Moda,ATIVO,2025-09-26 11:02:58,,24,24,11228.07,NK,True,False
3,56873368000119,Anjos Colchões & Sofás,Casa e Decoração,ATIVO,2026-03-24 12:49:42,,2,2,10989.0,NK,True,False
3,39761471000158,Clube Melissa,Calçados,ATIVO,2025-03-10 08:03:24,,33,25,10918.16,NK,True,False
3,32560217000576,Belshop,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:21,,77,62,10886.59,NK,True,False
3,65560847000176,OJO,Ótica,ATIVO,2026-03-30 10:43:04,,7,7,9910.0,NK,True,False
3,58891504012054,Kfc,Gastronomia,ATIVO,2026-03-20 14:29:31,,182,127,9751.38,NK,True,False
3,48911062000262,Democrata,Calçados,ATIVO,2026-03-24 12:42:28,,23,20,9671.1,NK,True,False
3,03810127000164,Cabanas,Moda,ATIVO,2024-12-11 21:24:21,,20,18,9530.91,NK,True,False
3,31723932000358,Kombina Felice,Gastronomia - Restaurante,ATIVO,2025-06-24 05:41:07,,42,34,9122.17,NK,True,False
3,02509838000130,Laci Baruffi,Presentes e Acessórios,ATIVO,2026-03-24 12:44:25,,16,14,9048.75,NK,True,False
3,29174375000150,Mini Kalzone,Gastronomia,ATIVO,2024-12-11 21:24:21,,379,206,8925.2,NK,True,False
3,46817768000153,World Tennis,Calçados,ATIVO,2025-07-21 08:37:46,,21,19,8375.47,NK,True,False
3,02362017000386,Cavezzale,Presentes e Acessórios,ATIVO,2024-12-11 21:24:21,,22,21,8324.43,NK,True,False
3,02421421005776,TIM,Telefonia,ATIVO,2024-12-11 21:24:21,,2,2,8286.76,NK,True,False
3,26240041000149,Feng Cheng,Gastronomia,ATIVO,2024-12-11 21:24:21,,105,77,8068.99,NK,True,False
3,02455036009656,Motorola,Telefonia,ATIVO,2026-03-20 14:29:31,,1,1,7999.0,NK,True,False
3,24276833014106,Natura,Beleza e Bem-estar,ATIVO,2026-04-27 12:45:41,,65,60,7929.18,NK,True,False
3,50906474000175,Café Cultura,Gastronomia,ATIVO,2025-05-15 07:59:05,,187,95,7787.46,NK,True,False
3,42904620000103,Tech Smart,Eletrônicos,ATIVO,2024-12-11 21:24:21,,24,24,7482.2,NK,True,False
3,10872187000762,Ophicina Footwear,Moda,ATIVO,2026-03-31 12:39:12,,14,12,7381.32,NK,True,False
3,50624528000290,Mamma Mia Express,Gastronomia,ATIVO,2025-07-21 08:06:52,,110,67,7076.51,NK,True,False
3,79855508000121,General Lyy,Moda,ATIVO,2024-12-11 21:24:21,,24,21,6810.32,NK,True,False
3,28659861000103,Authentic Feet,Moda,ATIVO,2024-12-11 21:24:21,,10,10,5980.41,NK,True,False
3,73365470000122,Due Sapori,Gastronomia,ATIVO,2024-12-11 21:24:21,,101,62,5936.29,NK,True,False
3,11377588000202,Burger King,Gastronomia,ATIVO,2024-12-11 21:24:21,,98,75,5630.24,NK,True,False
3,34490657000104,Victor Hugo,Presentes e Acessórios,ATIVO,2026-02-18 06:56:36,,2,2,5561.99,NK,True,False
3,52349729000171,Usaflex,Calçados,ATIVO,2026-03-23 06:58:43,,15,15,5557.85,NK,True,False
3,11137051003959,O Boticário,Beleza e Bem-estar,ATIVO,2026-03-24 12:47:24,,43,38,5465.07,NK,True,False
3,40432544007079,Claro,Telefonia,ATIVO,2024-12-11 21:24:21,,3,2,5236.0,NK,True,False
3,54098551000169,Freddo,Gastronomia,ATIVO,2026-03-24 12:53:38,,127,91,5225.0,NK,True,False
3,34912793000641,Empório DUHomem,Moda,ATIVO,2025-12-12 13:26:37,,11,11,5223.6,NK,True,False
3,56985525000188,Reserva,Moda,ATIVO,2025-05-09 11:16:54,,12,12,5190.0,NK,True,False
3,73846347000719,Daniela Tombini,Moda,ATIVO,2026-03-24 12:42:41,,13,7,4954.14,NK,True,False
3,43249369000145,BioMundo Produtos Naturais,Beleza e Bem-estar,ATIVO,2025-10-14 08:27:36,,33,32,4885.44,NK,True,False
3,13566271007678,Calzedonia,Moda Feminina,ATIVO,2025-10-10 11:17:12,,21,18,4767.55,NK,True,False
3,59321504000237,Saint Germain,Joalheria,ATIVO,2026-03-24 12:47:53,,6,6,4272.6,NK,True,False
3,60261851000110,WePink,Beleza e Bem-estar,ATIVO,2025-07-18 10:54:15,,31,29,4264.7,NK,True,False
3,01512104024403,L'Occitane en Provence,Beleza e Bem-estar,ATIVO,2025-09-11 13:04:00,,12,11,4253.0,NK,True,False
3,02876218000644,Pizza Hut,Gastronomia,ATIVO,2024-12-11 21:24:21,,60,50,4183.8,NK,True,False
3,10212986000893,Zee Rucci,Moda Feminina,ATIVO,2026-03-24 12:58:41,,23,19,3937.5,NK,True,False
3,29818438000163,Divino Fogão,Gastronomia,ATIVO,2024-12-11 21:24:21,,68,50,3479.07,NK,True,False
3,01512104024322,L'Occitane Au Brésil,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:21,,24,23,3428.98,NK,True,False
3,49650475000112,Orientali,Gastronomia,ATIVO,2024-12-11 21:24:22,,54,36,3161.52,NK,True,False
3,28760827000112,MB Acessórios,Presentes e Acessórios,ATIVO,2024-12-11 21:24:21,,29,26,3099.9,NK,True,False
3,06269953002856,Pegada,Calçados,ATIVO,2026-03-24 12:57:00,,4,4,3072.96,NK,True,False
3,28644388000182,Subway,Gastronomia,ATIVO,2024-12-11 21:24:22,,63,44,3015.61,NK,True,False
3,94087921001230,GNC Cinemas,Lazer,ATIVO,2026-03-20 14:29:31,,49,40,2752.5,NK,True,False
3,51400057000119,Crocs,Calçados,ATIVO,2026-03-20 14:29:31,,6,6,2685.0,NK,True,False
3,55666017000174,Gelato Borelli,Gastronomia,ATIVO,2025-06-03 12:31:44,,61,43,2611.4,NK,True,False
3,30840705000188,Chiquinho Sorvetes,Gastronomia,ATIVO,2025-03-10 08:00:04,,101,67,2379.5,NK,True,False
3,39714111000103,Rei Do Mate,Gastronomia,ATIVO,2024-12-11 21:24:21,,52,36,2331.2,NK,True,False
3,35712245000126,Alison Salles Hair Stylist,Salão de Beleza | Barbearia,ATIVO,2026-04-27 08:30:11,,13,11,2284.2,NK,True,False
3,64437691000178,Chilli Beans,Ótica,ATIVO,2026-03-23 08:05:23,,9,9,2254.76,NK,True,False
3,49459141000166,Sinhá Benta Café,Gastronomia,ATIVO,2025-06-03 06:28:36,,32,23,2202.06,NK,True,False
3,14440687000786,Vialaser,Beleza e Bem-estar,ATIVO,2026-03-24 12:58:21,,3,3,2092.57,NK,True,False
3,00238977000141,AJFans Neumarkt,Promocional,ATIVO,2026-04-10 11:08:20,,4,4,2000.0,NK,True,False
3,44252808000131,Estação Choperia,Gastronomia,ATIVO,2025-06-11 12:35:07,,44,28,1958.1,NK,True,False
3,62693522000173,Mr. Cheff,Gastronomia,ATIVO,2025-12-23 12:09:12,,20,8,1686.17,NK,True,False
3,32865100000410,Portus Padaria Artesanal,Gastronomia,ATIVO,2024-12-11 21:24:21,,32,24,1675.0,NK,True,False
3,33217311000590,Unizushi,Gastronomia,ATIVO,2026-03-24 09:15:25,,5,4,1560.5,NK,True,False
3,07719288001501,Maze,Calçados,ATIVO,2025-07-21 08:09:07,,2,1,1189.86,NK,True,False
3,37593691000275,Pingu Brinquedos,Infantil,ATIVO,2026-01-12 14:02:44,,9,9,1137.1,NK,True,False
3,57607058000115,SmartCase,Eletrônicos,ATIVO,2026-02-18 07:01:00,,6,6,1073.9,NK,True,False
3,57175087000155,SmartCase,Eletrônicos,ATIVO,2026-02-18 07:00:25,,3,3,589.8,NK,True,False
3,62589660000107,QÓculos,Ótica,ATIVO,2026-01-22 10:52:04,,3,3,583.43,NK,True,False
3,60061352000189,Camarão Express,Gastronomia,INATIVO,2026-03-30 10:42:37,,8,7,425.9,NK,True,True
3,39566766000173,Empório Sabores do Mundo,Gastronomia,ATIVO,2026-03-20 14:29:31,,7,6,352.0,NK,True,False
3,52171467000106,Milky Moo,Gastronomia,ATIVO,2026-03-23 08:04:26,,4,4,187.0,NK,True,False
3,42591651138331,McDonald´s Quiosque,Gastronomia,ATIVO,2024-12-11 21:24:22,,6,5,130.2,NK,True,False
3,63136882000137,Crepefy,Gastronomia,ATIVO,2025-11-12 11:09:42,,4,4,122.95,NK,True,False
3,50248089000188,LAtte Art Coffee Cafeteria,Gastronomia,ATIVO,2026-03-20 14:29:31,,6,4,121.0,NK,True,False
3,57987840000379,Acium,Joalheria,INATIVO,2026-03-31 07:42:55,,1,1,119.0,NK,True,True
3,42591651138170,Mc Donald´s Quiosque 1,Fast Food,ATIVO,2026-03-19 11:34:32,,7,7,115.8,NK,True,False
3,50721523000103,Acuvue,Ótica,ATIVO,2025-11-12 11:06:10,,0,0,0.0,NK,False,False
3,44861803000106,Adcos,Beleza e Bem-estar,INATIVO,2026-03-24 12:12:51,,0,0,0.0,NK,False,True
3,65788814000188,B&C Balas,Outros,ATIVO,2026-04-02 14:05:54,,0,0,0.0,NK,False,False
3,51344227000195,BRANDO BIKE,Presentes e Acessórios,INATIVO,2026-03-23 06:47:14,,0,0,0.0,NK,False,True
3,07737623007950,Bodytech,Serviços,ATIVO,2026-04-02 11:51:58,,0,0,0.0,NK,False,False
3,01687411000674,Chuá,Moda,INATIVO,2026-03-24 12:09:59,,0,0,0.0,NK,False,True
3,08545793000136,Cvc Viagens,Serviços,ATIVO,2026-03-20 14:29:31,,0,0,0.0,NK,False,False
3,57341635000170,Don Barber,Beleza e Bem-estar,ATIVO,2026-03-24 12:43:05,,0,0,0.0,NK,False,False
3,08845676046260,Espaço Laser,Beleza e Bem-estar,ATIVO,2025-06-12 15:15:41,,0,0,0.0,NK,False,False
3,52758327000120,Estação BrinCar,Lazer,ATIVO,2026-03-24 12:43:20,,0,0,0.0,NK,False,False
3,46699390000130,O MUNDO DAS CAPAS,Telefonia,ATIVO,2026-04-02 11:45:16,,0,0,0.0,NK,False,False
3,51012602000108,Prime Car Detailing,Serviços,ATIVO,2026-03-20 14:29:31,,0,0,0.0,NK,False,False
3,55582739000493,Shelf,Supermercado,ATIVO,2026-03-24 12:48:09,,0,0,0.0,NK,False,False
4,24823012000184,Sabor Brasileiro,Gastronomia,ATIVO,2024-12-11 21:24:23,,793,46,105535.11,NR,True,False
4,79379491002984,Havan,Casa e Decoração,ATIVO,2025-04-17 10:34:52,,370,250,98906.17,NR,True,False
4,75315333021297,Atacadão,Supermercado,ATIVO,2024-12-11 21:24:23,,698,289,95005.66,NR,True,False
4,92754738017995,Renner,Moda,ATIVO,2026-03-20 14:29:31,,204,165,50870.65,NR,True,False
4,83569624001204,Pittol,Calçados,ATIVO,2026-03-20 14:29:31,,169,125,48154.35,NR,True,False
4,06347409024501,Centauro,Esportes,ATIVO,2024-12-11 21:24:23,,96,80,44419.68,NR,True,False
4,04657129002767,JCanedo,Moda,ATIVO,2024-12-11 21:24:23,,34,33,35792.81,NR,True,False
4,33200056038111,Riachuelo,Moda,ATIVO,2026-03-20 14:29:31,,153,133,34975.61,NR,True,False
4,02455036001914,Samsung,Eletrônicos,ATIVO,2024-12-11 21:24:23,,6,4,31010.0,NR,True,False
4,47960950059606,Magazine Luiza,Eletrodomésticos,ATIVO,2026-03-23 06:59:20,,19,17,29404.97,NR,True,False
4,13267488000160,Cacau Show,Gastronomia,ATIVO,2024-12-11 21:24:22,,169,120,23740.4,NR,True,False
4,00776574158701,Lojas Americanas,Eletrodomésticos,ATIVO,2024-12-11 21:24:23,,265,202,22034.94,NR,True,False
4,52493359000141,Idéli.oui,Beleza e Bem-estar,ATIVO,2026-03-20 14:29:31,,55,48,22009.92,NR,True,False
4,56687419000118,Avatim,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:23,,140,77,21335.0,NR,True,False
4,34912793000560,Empório DuHomem,Moda,ATIVO,2026-03-23 08:02:17,,30,11,20792.52,NR,True,False
4,23400951000234,Arezzo,Calçados,ATIVO,2026-01-21 08:47:47,,44,15,20037.62,NR,True,False
4,54908050000109,Óticas Carol,Ótica,ATIVO,2026-03-20 14:29:31,,17,16,17730.08,NR,True,False
4,53153938009407,Cobasi,Pets,ATIVO,2024-12-11 21:24:23,,140,110,16114.56,NR,True,False
4,03733595006466,Superlegal Brinquedos,Infantil,ATIVO,2026-03-20 14:29:31,,84,65,15732.41,NR,True,False
4,11377588000970,Burger King,Gastronomia,ATIVO,2024-12-11 21:24:22,,195,86,13118.95,NR,True,False
4,30670630000304,Hering,Moda,ATIVO,2026-03-20 14:29:31,,27,24,12285.37,NR,True,False
4,79065181003029,Livrarias Catarinense,Livrarias,ATIVO,2024-12-11 21:24:23,,107,91,11962.46,NR,True,False
4,84453844051769,Vivara,Joalheria,ATIVO,2025-05-09 13:18:51,,19,15,10000.53,NR,True,False
4,33041260129361,Casas Bahia,Eletrodomésticos,ATIVO,2024-12-11 21:24:22,,7,6,9404.2,NR,True,False
4,42591651143173,Mc Donalds,Gastronomia,ATIVO,2026-03-20 14:29:31,,154,114,8366.41,NR,True,False
4,02455036009575,Motorola,Telefonia,ATIVO,2026-03-20 14:29:31,,2,2,8348.0,NR,True,False
4,92665611072089,Panvel Farmácias,Farmácias,ATIVO,2025-07-21 12:09:21,,83,67,7993.55,NR,True,False
4,08718972000802,Leo Cosméticos,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:23,,108,95,7934.01,NR,True,False
4,09554846000148,Mini Kalzone,Gastronomia,ATIVO,2026-03-20 14:29:31,,284,180,7287.5,NR,True,False
4,20758306013792,Cia do Terno,Moda,ATIVO,2025-09-17 09:57:56,,19,16,6826.38,NR,True,False
4,57834082000197,World Tennis,Calçados,ATIVO,2024-12-17 09:18:35,,18,18,6617.94,NR,True,False
4,11137051009990,O Boticário,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:23,,56,47,6188.78,NR,True,False
4,01167639004620,Beagle,Moda,ATIVO,2025-11-07 07:44:58,,15,15,5824.5,NR,True,False
4,49961545006437,Paquetá,Esportes,ATIVO,2026-03-20 14:29:31,,24,20,5174.16,NR,True,False
4,58891504011597,KFC,Fast Food,ATIVO,2025-07-21 08:46:00,,89,69,5123.0,NR,True,False
4,41598358000730,Bkko,Moda,ATIVO,2026-03-16 06:12:26,,9,8,4867.01,NR,True,False
4,18704273002045,Toni Toys,Infantil,ATIVO,2024-12-11 21:24:23,,21,20,4488.69,NR,True,False
4,46708841018104,Polo Wear,Moda,ATIVO,2024-12-11 21:24:23,,24,23,4372.1,NR,True,False
4,15363701000405,Pratafina,Presentes e Acessórios,ATIVO,2026-03-20 14:29:31,,25,23,3998.0,NR,True,False
4,53262112000187,Kings Sneakers,Moda,ATIVO,2026-03-20 14:29:31,,4,4,3288.7,NR,True,False
4,60393739000132,Jcel Eletrônicos,Telefonia,ATIVO,2025-09-01 13:45:39,,1,1,2900.0,NR,True,False
4,59953255000111,Divino Fogão,Gastronomia - Restaurante,ATIVO,2026-03-19 11:38:34,,48,28,2860.96,NR,True,False
4,55529866000186,Express Grill,Gastronomia,ATIVO,2024-12-11 21:24:23,,59,30,2824.6,NR,True,False
4,31107087000124,Mr. Cheff,Gastronomia,ATIVO,2024-12-11 21:24:23,,50,20,2761.21,NR,True,False
4,39418129000150,Zamban Grill,Gastronomia,ATIVO,2026-03-20 14:29:31,,18,15,2634.81,NR,True,False
4,09652820001104,Cinépolis,Lazer,ATIVO,2026-03-20 14:29:31,,31,26,2465.0,NR,True,False
4,17286194000136,Game Mania,Eletrônicos,ATIVO,2025-10-16 06:58:54,,6,5,2408.4,NR,True,False
4,52467777000164,Natura,Beleza e Bem-estar,ATIVO,2026-03-20 14:29:31,,26,24,2273.45,NR,True,False
4,14440687001081,Vialaser,Beleza e Bem-estar,ATIVO,2026-02-27 11:30:10,,2,2,2112.61,NR,True,False
4,55865223000103,La Dullie,Gastronomia,ATIVO,2026-03-20 14:24:14,,38,19,2032.9,NR,True,False
4,62051758000106,ALLMINI,Presentes e Acessórios,ATIVO,2025-10-13 13:53:57,,22,18,2023.71,NR,True,False
4,40988905000136,A Fabulosa,Presentes e Acessórios,ATIVO,2024-12-11 21:24:23,,48,41,2006.16,NR,True,False
4,25051026000190,Chiquinho Sorvetes,Gastronomia - Sorvetes,ATIVO,2024-12-11 21:24:23,,55,41,1731.8,NR,True,False
4,52884877000196,Subway,Gastronomia,ATIVO,2024-12-26 20:54:41,,32,27,1699.9,NR,True,False
4,57412729000192,Milky Moo,Gastronomia,ATIVO,2026-03-20 14:29:31,,34,17,1671.7,NR,True,False
4,48766590000194,Bob's,Gastronomia,ATIVO,2025-12-09 11:56:34,,38,32,1510.82,NR,True,False
4,00308055003855,Vivo,Telefonia,ATIVO,2026-03-20 14:29:31,,6,5,1494.46,NR,True,False
4,27652384000183,Boiko Joalheiros,Joalheria,ATIVO,2024-12-11 21:24:23,,4,2,1292.0,NR,True,False
4,46464595000137,Feng Cheng,Gastronomia,ATIVO,2025-10-29 12:42:08,,16,12,1204.52,NR,True,False
4,28192387000659,Freddo Gelateria,Gastronomia - Sorvetes,ATIVO,2026-03-19 11:44:33,,26,20,1193.18,NR,True,False
4,33694235000180,Sinhá Benta,Gastronomia,ATIVO,2024-12-11 21:24:23,,23,17,1144.4,NR,True,False
4,45242914000105,C&A,Moda Feminina,ATIVO,2026-04-16 08:17:26,,4,4,1069.93,NR,True,False
4,30808673000133,Estação Choperia,Gastronomia,ATIVO,2026-03-20 14:29:31,,22,11,938.33,NR,True,False
4,55582739000221,Senhora Farinha,Gastronomia,ATIVO,2025-10-09 11:51:04,,11,11,716.59,NR,True,False
4,42904620000286,Tech Smart,Eletrônicos,ATIVO,2024-12-11 21:24:23,,2,2,589.8,NR,True,False
4,63113505000182,The Family's Burger & Pizza,Gastronomia,ATIVO,2026-03-16 06:14:14,,7,4,395.39,NR,True,False
4,11140451000221,Norte Shopping - Estacionamento,Serviços,ATIVO,2024-12-11 21:24:23,,17,12,293.0,NR,True,False
4,49995696000122,Go Coffee,Gastronomia,ATIVO,2026-03-20 14:29:31,,5,5,280.5,NR,True,False
4,61268451000107,TOUTI Blumenau,Beleza e Bem-estar,ATIVO,2025-07-28 13:53:52,,2,2,189.8,NR,True,False
4,14477520000102,Missbely,Presentes e Acessórios,INATIVO,2026-04-21 07:46:23,,3,3,159.8,NR,True,True
4,48767159000162,Bob's (Quiosque 1),Gastronomia - Sorvetes,ATIVO,2024-12-11 21:24:23,,5,4,128.0,NR,True,False
4,36613143000116,Celulares e Cia.,Eletrônicos,ATIVO,2026-03-20 14:29:31,,1,1,89.0,NR,True,False
4,31428749000168,Bob's (Quiosque 2),Gastronomia - Sorvetes,ATIVO,2024-12-11 21:24:23,,3,3,60.0,NR,True,False
4,49491050000108,H'Cel,Eletrônicos,ATIVO,2025-12-19 13:55:03,,3,3,55.0,NR,True,False
4,34285263000106,Fun Case,Eletrônicos,ATIVO,2024-12-11 21:24:23,,1,1,20.0,NR,True,False
4,51041779000124,Miss Make,Beleza e Bem-estar,ATIVO,2024-12-11 21:24:23,,1,1,19.9,NR,True,False
4,13345452000157,AJFans - Norte Shopping,Promocional,ATIVO,2026-03-23 08:47:42,,0,0,0.0,NR,False,False
4,57987840000298,Acium,Presentes e Acessórios,ATIVO,2025-09-23 14:36:58,,0,0,0.0,NR,False,False
